Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR008268:Peptidase S16, active site	3	0.5825242718446602	0.06632834513992236	LON-2, LON-3, LON-1	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
INTERPRO	IPR004815:Lon protease, bacterial/eukaryotic-type	3	0.5825242718446602	0.06632834513992236	LON-2, LON-3, LON-1	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
INTERPRO	IPR002939:Chaperone DnaJ, C-terminal	3	0.5825242718446602	0.06632834513992236	GSU2406, GSU0014, DNAJ	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
INTERPRO	IPR008971:HSP40/DnaJ peptide-binding	3	0.5825242718446602	0.06632834513992236	GSU2406, GSU0014, DNAJ	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
INTERPRO	IPR027543:Lon protease, bacterial	3	0.5825242718446602	0.06632834513992236	LON-2, LON-3, LON-1	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
GOTERM_BP_DIRECT	GO:0033554~cellular response to stress	3	0.5825242718446602	0.06674749515996753	LON-2, LON-3, LON-1	329	3	2078	6.316109422492401	0.999999619967142	0.8065152261514117	58.331544866065464
KEGG_PATHWAY	gsu03018:RNA degradation	6	1.1650485436893203	0.06788809593461445	GSU3113, RHLB, PCNB, RECQ, DNAK, GSU0921	126	18	979	2.5899470899470898	0.9888838222518316	0.5933777899248374	51.04184881954047
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	3	0.5825242718446602	0.06791071853083125	COXB, COXA, GSU1649	255	3	1594	6.250980392156863	0.9440554135589742	0.5136605302541214	47.648754395241525
GOTERM_CC_DIRECT	GO:0045248~cytosolic oxoglutarate dehydrogenase complex	3	0.5825242718446602	0.06791071853083125	SUCB, SUCA, LPDA-1	255	3	1594	6.250980392156863	0.9440554135589742	0.5136605302541214	47.648754395241525
UP_KEYWORDS	Ion transport	9	1.7475728155339807	0.06794511663603629	GSU2303, MSCL, GSU3346, CORA-1, KDPD, KDPC, GSU2485, KDPB, KDPA	514	30	3430	2.001945525291829	0.999943458596553	0.47901593629104877	56.359141159216996
UP_KEYWORDS	Potassium	5	0.9708737864077669	0.06850980296830256	GSU3346, KDPC, GSU2485, KDPB, KDPA	514	11	3430	3.03325079589671	0.9999480264792736	0.46019564553414627	56.66969706945595
INTERPRO	IPR025662:Sigma-54 interaction domain, ATP-binding site 1	8	1.5533980582524272	0.06997151437305599	GSU1989, GSU1653, GSU0841, GSU1250, GSU1320, GSU2506, GSU0372, GSU2041	464	24	2944	2.1149425287356323	1.0	0.9717670150068229	67.36976234546883
INTERPRO	IPR013767:PAS fold	6	1.1650485436893203	0.07266706650237126	GSU0718, GSU1630, GSU1414, GSU2388, GSU2815, GSU0303	464	15	2944	2.5379310344827584	1.0	0.9699198823153303	68.79971161145556
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	22	4.271844660194175	0.0729165077131061	GSU0493, GSU1642, PRX-4, GSU3019, GSU1238, GSU1877, GSU1237, GSU1236, GSU1235, GLTS, GSU0494, GSU1370, GDHA, GSU0909, METF-2, GSU0802, GSU1239, GSU1649, GSU0845, GSU1121, GSU2327, GSU3330	365	98	2334	1.4355046128040256	0.9999999935047904	0.8482043532512995	62.57931845480038
UP_KEYWORDS	Serine protease	4	0.7766990291262136	0.0730291335870677	LON-2, LON-3, CTPA-1, LON-1	514	7	3430	3.8132295719844356	0.9999735646043154	0.46208108885110366	59.0832474302651
PIR_SUPERFAMILY	PIRSF001174:Lon protease	3	0.5825242718446602	0.07586916804464461	LON-2, LON-3, LON-1	67	3	389	5.8059701492537314	0.9930624204501268	0.9930624204501268	55.01864275854209
INTERPRO	IPR011330:Glycoside hydrolase/deacetylase, beta/alpha-barrel	5	0.9708737864077669	0.07989294573453862	GSU3255, YIBQ, GSU0246, GSU0659, GSU1980	464	11	2944	2.884012539184953	1.0	0.9743617808321914	72.34917792361792
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	10	1.9417475728155338	0.09553887511912196	GSU2458, DEGQ, PILD, GSU0318, GSU3140, GSU1159, CLPB, GSU1594, GSU1991, HTPX-1	365	36	2334	1.776255707762557	0.9999999999861616	0.8970026548768001	72.846842830985
UP_SEQ_FEATURE	transmembrane region	7	1.3592233009708738	0.09773341388442992	GSU2303, MSCL, GSU1016, GSU3346, KDPC, GSU2485, KDPA	46	29	394	2.067466266866567	0.9999833723240477	0.9999833723240477	68.52708619792224
INTERPRO	IPR025944:Sigma-54 interaction domain, conserved site	7	1.3592233009708738	0.09856760348593085	GSU1989, GSU0841, GSU1250, GSU1320, GSU2506, GSU1039, GSU2041	464	21	2944	2.1149425287356323	1.0	0.986932088774507	79.85243508325759
